,Unnamed: 0,Email,canales,Total de eventos,Eventos únicos,Valor del evento,Valor medio
899,899,jorgegoicoechea@hotmail.com,Organic Search,1,1,0,0
900,900,amendoza@gmail.com,Organic Search,1,1,0,0
901,901,francisco-javier99@yahoo.com,Organic Search,1,1,0,0
902,902,belenrebollo@hotmail.com,Referral,1,1,0,0
903,903,benitezjose-luis@yahoo.com,Paid Search,1,1,0,0
904,904,lourdesalvarez@sancho.org,Paid Search,1,1,0,0
905,905,alonsopatricia@pineiro-caro.com,Paid Search,1,1,0,0
906,906,sevillanodolores@yahoo.com,Paid Search,1,1,0,0
907,907,esparzanoelia@hotmail.com,Paid Search,1,1,0,0
908,908,pabloferrandiz@yahoo.com,Organic Search,1,1,0,0
909,909,lidia05@perales.info,Paid Search,1,1,0,0
910,910,hector27@chamorro.com,Organic Search,1,1,0,0
911,911,felipecervantes@julian.org,Organic Search,1,1,0,0
912,912,chaconnieves@yahoo.com,Organic Search,1,1,0,0
913,913,victor03@yahoo.com,Direct,1,1,0,0
914,914,qcano@yahoo.com,Organic Search,1,1,0,0
915,915,miriamalfaro@hotmail.com,Paid Search,1,1,0,0
916,916,luis05@gmail.com,Paid Search,1,1,0,0
917,917,ncastells@yahoo.com,Paid Search,1,1,0,0
918,918,adrianaparejo@yahoo.com,Paid Search,1,1,0,0
919,919,quiroslidia@gmail.com,Organic Search,1,1,0,0
920,920,angela96@yahoo.com,Referral,1,1,0,0
921,921,esperanza47@llorente.info,Paid Search,1,1,0,0
922,922,benaventmaria@hotmail.com,Organic Search,1,1,0,0
923,923,jose-franciscopazos@blazquez-benavent.org,Organic Search,1,1,0,0
924,924,flago@yahoo.com,Direct,1,1,0,0
925,925,cuellarmercedes@batalla-carreras.org,Organic Search,1,1,0,0
926,926,ffernandez@vilanova-salas.org,Organic Search,1,1,0,0
927,927,danielsosa@muro-rivas.net,Paid Search,1,1,0,0
928,928,jesus99@yahoo.com,Organic Search,1,1,0,0
929,929,joaquin38@montero.org,Organic Search,1,1,0,0
930,930,zuritavirginia@bermejo.com,Organic Search,1,1,0,0
931,931,andresherrero@hotmail.com,Paid Search,1,1,0,0
932,932,gregoriogoni@quintanilla.com,Paid Search,1,1,0,0
933,933,celia07@ledesma.com,Paid Search,1,1,0,0
934,934,fatimaaguirre@gmail.com,Organic Search,1,1,0,0
935,935,villarsofia@heredia.com,Organic Search,1,1,0,0
936,936,izquierdoluz@goni-mate.com,Organic Search,1,1,0,0
937,937,sosorio@sanabria.biz,Paid Search,1,1,0,0
938,938,moralesalvaro@marmol.com,Organic Search,1,1,0,0
939,939,xcabello@mercader.biz,Paid Search,1,1,0,0
940,940,wpalomo@pedraza.com,Paid Search,1,1,0,0
941,941,joancarreno@laguna.com,Paid Search,1,1,0,0
942,942,escalonacarmen@gmail.com,Direct,1,1,0,0
943,943,miriam11@elias-coll.info,Organic Search,1,1,0,0
944,944,wribera@casado.biz,Paid Search,1,1,0,0
945,945,zgiron@lamas.org,Organic Search,1,1,0,0
946,946,josepenriquez@gmail.com,Paid Search,1,1,0,0
947,947,parmengol@benavent.com,Organic Search,1,1,0,0
948,948,cabrerajuan-carlos@yahoo.com,Direct,1,1,0,0
949,949,gema63@aroca.com,Organic Search,1,1,0,0
950,950,felipemendoza@yahoo.com,Organic Search,1,1,0,0
951,951,alejandrocolom@berrocal.net,Organic Search,1,1,0,0
952,952,asensiocelia@girona-vilaplana.org,Paid Search,1,1,0,0
953,953,pcortes@abascal.com,Organic Search,1,1,0,0
954,954,angel28@hotmail.com,Organic Search,1,1,0,0
955,955,yroig@nogueira.net,(Other),1,1,0,0
956,956,sanchorodrigo@manjon.com,Organic Search,1,1,0,0
957,957,iker70@guzman-gil.com,Organic Search,1,1,0,0
958,958,gmilla@falco.com,Paid Search,1,1,0,0
959,959,margarita43@hotmail.com,Organic Search,1,1,0,0
960,960,alfonsoirene@yahoo.com,Organic Search,1,1,0,0
961,961,umayoral@pujadas.com,Direct,1,1,0,0
962,962,celiabartolome@morera.net,Organic Search,1,1,0,0
963,963,martinllorens@gmail.com,Organic Search,1,1,0,0
964,964,cifuentescarlos@yahoo.com,(Other),1,1,0,0
965,965,davidmiro@hotmail.com,Organic Search,1,1,0,0
966,966,fatimavives@vigil-moran.com,Organic Search,1,1,0,0
967,967,sofiapi@costa.com,Organic Search,1,1,0,0
968,968,ibarramanuela@pera.info,Paid Search,1,1,0,0
969,969,elisa01@gallego.info,Paid Search,1,1,0,0
970,970,carmen70@yahoo.com,Organic Search,1,1,0,0
971,971,abellanmarina@jover.com,Organic Search,1,1,0,0
972,972,raquelrios@gmail.com,Paid Search,1,1,0,0
973,973,pvalderrama@cid.com,Paid Search,1,1,0,0
974,974,rexposito@querol.com,Paid Search,1,1,0,0
975,975,sebastianduenas@gmail.com,Organic Search,1,1,0,0
976,976,emiliapineiro@hotmail.com,Paid Search,1,1,0,0
977,977,albertbarbero@yahoo.com,Paid Search,1,1,0,0
978,978,ecolomer@domingo-rosell.com,Paid Search,1,1,0,0
979,979,valenzuelajose-angel@gmail.com,Direct,1,1,0,0
980,980,yustejose-manuel@yahoo.com,Organic Search,1,1,0,0
981,981,alejandrogalvez@yahoo.com,Organic Search,1,1,0,0
982,982,lucia78@yahoo.com,Paid Search,1,1,0,0
983,983,barrosricardo@gargallo.info,Organic Search,1,1,0,0
984,984,mercedes15@yahoo.com,Organic Search,1,1,0,0
985,985,domingobarco@osorio.com,Organic Search,1,1,0,0
986,986,andrea67@gmail.com,Organic Search,1,1,0,0
987,987,arcosaurora@hotmail.com,Organic Search,1,1,0,0
988,988,juan-luis21@muniz.info,Organic Search,1,1,0,0
989,989,dcorrea@gmail.com,Paid Search,1,1,0,0
990,990,pportillo@farre.com,Paid Search,1,1,0,0
991,991,mluna@baron-oliveras.info,Organic Search,1,1,0,0
992,992,xhigueras@guijarro-galvez.com,Organic Search,1,1,0,0
993,993,nicolascaparros@gmail.com,Paid Search,1,1,0,0
994,994,cepedaangeles@izaguirre.com,Paid Search,1,1,0,0
995,995,danielaespana@yahoo.com,Organic Search,1,1,0,0
996,996,vicentecastrillo@yahoo.com,Paid Search,1,1,0,0
997,997,oscar21@yahoo.com,Direct,1,1,0,0
998,998,luisteruel@yahoo.com,Paid Search,1,1,0,0
999,999,manuel72@melendez-heras.com,Paid Search,1,1,0,0
1000,1000,angel01@vicente.com,Direct,1,1,0,0
1001,1001,nicolasavila@ojeda.com,Organic Search,1,1,0,0
1002,1002,hmontana@yahoo.com,Paid Search,1,1,0,0
1003,1003,gregorio07@roma.com,Paid Search,1,1,0,0
1004,1004,ysaez@hotmail.com,Paid Search,1,1,0,0
1005,1005,dsolano@franco-carbajo.com,Paid Search,1,1,0,0
1006,1006,antonia29@serra.com,Direct,1,1,0,0
1007,1007,tomas53@gmail.com,Organic Search,1,1,0,0
1008,1008,inmaculadavina@yahoo.com,Paid Search,1,1,0,0
1009,1009,lucenaroberto@tejada.com,Paid Search,1,1,0,0
1010,1010,mroman@hotmail.com,Organic Search,1,1,0,0
1011,1011,mroman@hotmail.com,Paid Search,1,1,0,0
1012,1012,nicolas47@gmail.com,Organic Search,1,1,0,0
1013,1013,menendezeugenia@cortina.org,Organic Search,1,1,0,0
1014,1014,portillolaura@yahoo.com,Organic Search,1,1,0,0
1015,1015,wsalom@hotmail.com,Paid Search,1,1,0,0
1016,1016,nalba@galvez.net,Organic Search,1,1,0,0
1017,1017,josepvillaverde@izquierdo.com,Paid Search,1,1,0,0
1018,1018,jose-maria22@gmail.com,Paid Search,1,1,0,0
1019,1019,aquevedo@gmail.com,Paid Search,1,1,0,0
1020,1020,jose-miguel60@mariscal-aguirre.net,Organic Search,1,1,0,0
1021,1021,iojeda@hotmail.com,Organic Search,1,1,0,0
1022,1022,quintanavicente@caballero.com,Paid Search,1,1,0,0
1023,1023,oscar07@mendoza.com,Paid Search,1,1,0,0
1024,1024,jose-ignaciolucena@yahoo.com,Paid Search,1,1,0,0
1025,1025,monica97@gmail.com,Organic Search,1,1,0,0
1026,1026,figuerasandrea@hotmail.com,Direct,1,1,0,0
1027,1027,lozanoalba@beltran.biz,Direct,1,1,0,0
1028,1028,izapata@gmail.com,Paid Search,1,1,0,0
1029,1029,vivesines@yahoo.com,Organic Search,1,1,0,0
1030,1030,mohamedcuadrado@hotmail.com,Paid Search,1,1,0,0
1031,1031,zsilva@quintanilla.net,Paid Search,1,1,0,0
1032,1032,xmiralles@lerma.com,Paid Search,1,1,0,0
1033,1033,icaro@hotmail.com,Direct,1,1,0,0
1034,1034,zrodrigo@corominas.com,Organic Search,1,1,0,0
1035,1035,jose-manuel68@alvaro.org,Paid Search,1,1,0,0
1036,1036,juan-luislinares@castaneda-valenciano.org,Organic Search,1,1,0,0
1037,1037,joseartigas@yahoo.com,Paid Search,1,1,0,0
1038,1038,lucenajose@pedrero.com,Organic Search,1,1,0,0
1039,1039,lucenajose@pedrero.com,Paid Search,1,1,0,0
1040,1040,fprats@gmail.com,Organic Search,1,1,0,0
1041,1041,guillermo78@gmail.com,Organic Search,1,1,0,0
1042,1042,sotelocarmen@rovira-salas.net,Organic Search,1,1,0,0
1043,1043,marinomiriam@comas-soriano.com,Paid Search,1,1,0,0
1044,1044,amayaalfredo@perales-rivas.net,Paid Search,1,1,0,0
1045,1045,luciacuadrado@iriarte.net,Organic Search,1,1,0,0
1046,1046,alejandra59@hotmail.com,Organic Search,1,1,0,0
1047,1047,dalmansa@zurita.org,Organic Search,1,1,0,0
1048,1048,patriciapina@cardona.com,(Other),1,1,0,0
1049,1049,marinjose-miguel@gmail.com,Paid Search,1,1,0,0
1050,1050,ramon60@hotmail.com,Organic Search,1,1,0,0
1051,1051,ocastillo@neira.org,Organic Search,1,1,0,0
1052,1052,ocastillo@neira.org,Paid Search,1,1,0,0
1053,1053,bejaranolourdes@gmail.com,Paid Search,1,1,0,0
1054,1054,agustin14@hotmail.com,Organic Search,1,1,0,0
1055,1055,gloria60@yahoo.com,Paid Search,1,1,0,0
1056,1056,victoria67@gmail.com,Organic Search,1,1,0,0
1057,1057,nanglada@hotmail.com,Organic Search,1,1,0,0
1058,1058,nanglada@hotmail.com,Paid Search,1,1,0,0
1059,1059,quirosadriana@yahoo.com,Paid Search,1,1,0,0
1060,1060,gsegovia@gmail.com,Paid Search,1,1,0,0
1061,1061,mgimenez@yahoo.com,Organic Search,1,1,0,0
1062,1062,guillermo16@bru.net,Direct,1,1,0,0
1063,1063,marianopineiro@amaya-godoy.com,Paid Search,1,1,0,0
1064,1064,ramonsilva@coronado.info,Paid Search,1,1,0,0
1065,1065,sofia84@lucas.com,Organic Search,1,1,0,0
1066,1066,raquel84@hotmail.com,Paid Search,1,1,0,0
1067,1067,alberto57@canton.net,Organic Search,1,1,0,0
1068,1068,tenapurificacion@hotmail.com,Organic Search,1,1,0,0
1069,1069,angelaquevedo@sanabria.com,Paid Search,1,1,0,0
1070,1070,andreasoriano@gmail.com,Paid Search,1,1,0,0
1071,1071,juan-franciscogalvez@poza.com,Organic Search,1,1,0,0
1072,1072,lloretjavier@yahoo.com,Direct,1,1,0,0
1073,1073,tyanez@gmail.com,Direct,1,1,0,0
1074,1074,diegooscar@yahoo.com,Paid Search,1,1,0,0
1075,1075,qbou@sancho.com,Paid Search,1,1,0,0
1076,1076,carolinacontreras@gmail.com,Organic Search,1,1,0,0
1077,1077,eandreu@manzano.org,Organic Search,1,1,0,0
1078,1078,colivares@gmail.com,Paid Search,1,1,0,0
1079,1079,rivasvictoria@gmail.com,Organic Search,1,1,0,0
1080,1080,antonia33@hotmail.com,Paid Search,1,1,0,0
1081,1081,blanca44@hotmail.com,Paid Search,1,1,0,0
1082,1082,luis-miguel21@yahoo.com,Organic Search,1,1,0,0
1083,1083,asuncion52@quiroga.net,Paid Search,1,1,0,0
1084,1084,jaime99@ferrandez-riera.info,Organic Search,1,1,0,0
1085,1085,htome@gmail.com,Organic Search,1,1,0,0
1086,1086,lucialeon@paez.com,Paid Search,1,1,0,0
1087,1087,lourdesgonzalez@garrido-vargas.net,Paid Search,1,1,0,0
1088,1088,rcomas@vargas.com,Paid Search,1,1,0,0
1089,1089,ramon93@mendoza-ordonez.info,Organic Search,1,1,0,0
1090,1090,herrerajuan-manuel@yahoo.com,Organic Search,1,1,0,0
1091,1091,galianoagustin@ibanez.com,Paid Search,1,1,0,0
1092,1092,ruedaalberto@tena-angulo.info,Paid Search,1,1,0,0
1093,1093,carrillojose-antonio@higueras-ferrera.com,Paid Search,1,1,0,0
1094,1094,casesfrancisco-javier@gmail.com,Organic Search,1,1,0,0
1095,1095,soledad32@yahoo.com,Paid Search,1,1,0,0
1096,1096,carlapinilla@hotmail.com,Organic Search,1,1,0,0
1097,1097,claudia95@yahoo.com,Organic Search,1,1,0,0
1098,1098,enrique31@gmail.com,Paid Search,1,1,0,0
1099,1099,vmatas@yahoo.com,Direct,1,1,0,0
1100,1100,inmaculada80@gmail.com,Paid Search,1,1,0,0
1101,1101,felix66@tolosa.com,Paid Search,1,1,0,0
1102,1102,patriciapedraza@duarte.biz,Organic Search,1,1,0,0
1103,1103,adrianafrutos@yahoo.com,Organic Search,1,1,0,0
1104,1104,murillocarolina@hotmail.com,Organic Search,1,1,0,0
1105,1105,juan-antonio82@gmail.com,Organic Search,1,1,0,0
1106,1106,somozaandres@escriva-olmedo.com,Paid Search,1,1,0,0
1107,1107,cristinabayon@yahoo.com,Organic Search,1,1,0,0
1108,1108,josefa51@saavedra-bernad.info,Paid Search,1,1,0,0
1109,1109,zquintero@flores-cases.org,Organic Search,1,1,0,0
1110,1110,gonzaloarmengol@yahoo.com,Paid Search,1,1,0,0
1111,1111,ignacioantunez@carreras-otero.info,Paid Search,1,1,0,0
1112,1112,alba58@hotmail.com,Organic Search,1,1,0,0
1113,1113,jorge11@cervantes.com,Direct,1,1,0,0
1114,1114,xriera@yahoo.com,Organic Search,1,1,0,0
1115,1115,belen65@yahoo.com,Organic Search,1,1,0,0
1116,1116,belen65@yahoo.com,Paid Search,1,1,0,0
1117,1117,carrillodomingo@saavedra-garmendia.info,Organic Search,1,1,0,0
1118,1118,matasluis-miguel@montalban.com,Organic Search,1,1,0,0
1119,1119,agustin08@hotmail.com,Paid Search,1,1,0,0
1120,1120,angelarodriguez@flores.com,Organic Search,1,1,0,0
1121,1121,ortizsandra@marquez.biz,Direct,1,1,0,0
1122,1122,juan-antonio33@vera.com,Paid Search,1,1,0,0
1123,1123,alvarofarre@bernad.com,Paid Search,1,1,0,0
1124,1124,murcialuisa@sarmiento-nicolau.com,Paid Search,1,1,0,0
1125,1125,bherrera@tovar.org,Organic Search,1,1,0,0
1126,1126,hpalma@gmail.com,Organic Search,1,1,0,0
1127,1127,guillermo16@gmail.com,Organic Search,1,1,0,0
1128,1128,sandradaza@bartolome.biz,Organic Search,1,1,0,0
1129,1129,ikercastell@bru-montero.com,Organic Search,1,1,0,0
1130,1130,canocarmen@sevillano-roura.com,Direct,1,1,0,0
1131,1131,canocarmen@sevillano-roura.com,Paid Search,1,1,0,0
1132,1132,doloresmiranda@gmail.com,Organic Search,1,1,0,0
1133,1133,rinconmaria@yahoo.com,Organic Search,1,1,0,0
1134,1134,perezjuan-luis@yahoo.com,Paid Search,1,1,0,0
1135,1135,belen59@perera.com,Organic Search,1,1,0,0
1136,1136,xtorrens@bayona.com,Organic Search,1,1,0,0
1137,1137,josepvelazquez@echevarria.com,Organic Search,1,1,0,0
1138,1138,wsancho@tejera.com,Direct,1,1,0,0
1139,1139,jose-mariapalomares@hotmail.com,Paid Search,1,1,0,0
1140,1140,ufrias@gmail.com,Direct,1,1,0,0
1141,1141,maciassalvador@hotmail.com,Paid Search,1,1,0,0
1142,1142,martin91@castells-montero.com,Organic Search,1,1,0,0
1143,1143,martin91@castells-montero.com,Paid Search,1,1,0,0
1144,1144,tpineiro@gmail.com,Organic Search,1,1,0,0
1145,1145,ntomas@diez.com,Direct,1,1,0,0
1146,1146,antonia69@gmail.com,Organic Search,1,1,0,0
1147,1147,carolina85@gmail.com,Paid Search,1,1,0,0
1148,1148,luiscarrasco@hotmail.com,Organic Search,1,1,0,0
1149,1149,villaverdedolores@raya.org,Paid Search,1,1,0,0
1150,1150,ccuervo@gmail.com,Organic Search,1,1,0,0
1151,1151,mercedesllado@huguet.info,Paid Search,1,1,0,0
1152,1152,antonia81@perez-menendez.com,Direct,1,1,0,0
1153,1153,mohamed10@olmo.com,Paid Search,1,1,0,0
1154,1154,amorosmiguel@hotmail.com,Paid Search,1,1,0,0
1155,1155,salvador14@gmail.com,Organic Search,1,1,0,0
1156,1156,montserratramis@hotmail.com,Paid Search,1,1,0,0
1157,1157,aitor67@santamaria-santamaria.com,Organic Search,1,1,0,0
1158,1158,alejandromerino@sala.com,Paid Search,1,1,0,0
1159,1159,annabatlle@yahoo.com,Organic Search,1,1,0,0
1160,1160,jorge85@yahoo.com,Paid Search,1,1,0,0
1161,1161,ricardocasanovas@blasco.com,Paid Search,1,1,0,0
1162,1162,aizquierdo@gmail.com,Paid Search,1,1,0,0
1163,1163,francisco-javierromero@gmail.com,Organic Search,1,1,0,0
1164,1164,daniela03@yahoo.com,Paid Search,1,1,0,0
1165,1165,adriana76@villanueva.com,Organic Search,1,1,0,0
1166,1166,montoyaraul@yahoo.com,Direct,1,1,0,0
1167,1167,gzamora@yahoo.com,Organic Search,1,1,0,0
1168,1168,lgordillo@hotmail.com,Paid Search,1,1,0,0
1169,1169,pilar89@yahoo.com,Organic Search,1,1,0,0
1170,1170,pquesada@velez-ledesma.com,Organic Search,1,1,0,0
1171,1171,aabad@hotmail.com,Paid Search,1,1,0,0
1172,1172,noeliacal@hotmail.com,Organic Search,1,1,0,0
1173,1173,herrerajose-maria@silva.com,Organic Search,1,1,0,0
1174,1174,toroclara@yahoo.com,Paid Search,1,1,0,0
1175,1175,olgarodriguez@yahoo.com,Direct,1,1,0,0
1176,1176,gonzalomayol@hotmail.com,Organic Search,1,1,0,0
1177,1177,jose-franciscogomez@hotmail.com,Organic Search,1,1,0,0
1178,1178,sebastian84@gmail.com,Organic Search,1,1,0,0
1179,1179,sofia77@yahoo.com,Direct,1,1,0,0
1180,1180,umonreal@pino.com,Organic Search,1,1,0,0
1181,1181,rmendoza@larranaga.com,Paid Search,1,1,0,0
1182,1182,godoynatalia@bou.com,Paid Search,1,1,0,0
1183,1183,graujulio@hotmail.com,Organic Search,1,1,0,0
1184,1184,juan-carlospedraza@neira.biz,Organic Search,1,1,0,0
1185,1185,mohamed75@yahoo.com,Organic Search,1,1,0,0
1186,1186,domingo31@hotmail.com,Organic Search,1,1,0,0
1187,1187,mcespedes@gmail.com,Organic Search,1,1,0,0
1188,1188,andrespalomino@cabello.com,Paid Search,1,1,0,0
1189,1189,domingo84@mercader.com,Organic Search,1,1,0,0
1190,1190,camposangel@yahoo.com,Direct,1,1,0,0
1191,1191,victor-manuel88@uribe.com,Organic Search,1,1,0,0
1192,1192,saavedramilagros@sancho-navarro.net,Organic Search,1,1,0,0
1193,1193,rduarte@hidalgo.com,Organic Search,1,1,0,0
1194,1194,martinezinmaculada@yahoo.com,Paid Search,1,1,0,0
1195,1195,arjonadolores@gmail.com,Organic Search,1,1,0,0
1196,1196,arjonadolores@gmail.com,Paid Search,1,1,0,0
1197,1197,alberthigueras@hotmail.com,Paid Search,1,1,0,0
1198,1198,nicolasoliva@valera.com,Direct,1,1,0,0
1199,1199,hhoz@cid-blanes.info,Direct,1,1,0,0
1200,1200,juan-antonioexposito@gmail.com,Paid Search,1,1,0,0
1201,1201,concepcion18@gmail.com,Paid Search,1,1,0,0
1202,1202,sebastiangaya@hotmail.com,Organic Search,1,1,0,0
1203,1203,asimo@yahoo.com,Direct,1,1,0,0
1204,1204,gpalmer@ballester.com,Paid Search,1,1,0,0
1205,1205,lourdesmuniz@catalan-balaguer.com,Paid Search,1,1,0,0
1206,1206,scastejon@diaz.com,Paid Search,1,1,0,0
1207,1207,saratorrecilla@peral-huertas.net,Paid Search,1,1,0,0
1208,1208,ccarrion@dalmau.info,Organic Search,1,1,0,0
1209,1209,tcabello@gmail.com,Paid Search,1,1,0,0
1210,1210,benitezlaura@gmail.com,Paid Search,1,1,0,0
1211,1211,consuelo15@terron.com,Organic Search,1,1,0,0
1212,1212,lorenaarribas@hotmail.com,Paid Search,1,1,0,0
1213,1213,abriljuan-francisco@yahoo.com,Paid Search,1,1,0,0
1214,1214,gloria68@yahoo.com,Paid Search,1,1,0,0
1215,1215,ztur@gmail.com,Organic Search,1,1,0,0
1216,1216,lorenaalberola@hotmail.com,Organic Search,1,1,0,0
1217,1217,paznicolas@martorell-aragon.com,Organic Search,1,1,0,0
1218,1218,albapedro@marco-matas.net,Paid Search,1,1,0,0
1219,1219,belen44@yahoo.com,Paid Search,1,1,0,0
1220,1220,silvia04@hotmail.com,Organic Search,1,1,0,0
1221,1221,andres92@lozano.info,Organic Search,1,1,0,0
1222,1222,victoriasabater@gonzalo.biz,Organic Search,1,1,0,0
1223,1223,nlanda@gmail.com,Paid Search,1,1,0,0
1224,1224,lucianicolau@rossello.com,Paid Search,1,1,0,0
1225,1225,juan44@hotmail.com,Organic Search,1,1,0,0
1226,1226,juan44@hotmail.com,Paid Search,1,1,0,0
1227,1227,nduenas@marti-gimenez.biz,Organic Search,1,1,0,0
1228,1228,pagesdavid@hotmail.com,Paid Search,1,1,0,0
1229,1229,ocodina@gmail.com,Paid Search,1,1,0,0
1230,1230,angeles90@roldan.com,Paid Search,1,1,0,0
1231,1231,vidalsoledad@ripoll-arevalo.net,Paid Search,1,1,0,0
1232,1232,mariavalencia@hotmail.com,Organic Search,1,1,0,0
1233,1233,manuelarino@yahoo.com,Paid Search,1,1,0,0
1234,1234,villalobosalejandro@portero.info,Paid Search,1,1,0,0
1235,1235,sebastian34@gmail.com,Paid Search,1,1,0,0
1236,1236,ismael75@hotmail.com,Organic Search,1,1,0,0
1237,1237,jhuertas@hotmail.com,Organic Search,1,1,0,0
1238,1238,fuentesjosefa@gmail.com,Organic Search,1,1,0,0
1239,1239,folchpablo@hotmail.com,Organic Search,1,1,0,0
1240,1240,olivaressamuel@galiano.com,Paid Search,1,1,0,0
1241,1241,eabril@roura-paredes.net,Paid Search,1,1,0,0
1242,1242,rafaelrobledo@yahoo.com,Paid Search,1,1,0,0
1243,1243,xluque@gmail.com,Paid Search,1,1,0,0
1244,1244,brioneslidia@vives.biz,Paid Search,1,1,0,0
1245,1245,alba54@gmail.com,Paid Search,1,1,0,0
1246,1246,gonzalonino@gmail.com,Paid Search,1,1,0,0
1247,1247,cornejomanuel@yahoo.com,(Other),1,1,0,0
1248,1248,cornejomanuel@yahoo.com,Paid Search,1,1,0,0
1249,1249,enriquegalan@yahoo.com,Paid Search,1,1,0,0
1250,1250,garzongema@benitez-fernandez.net,Direct,1,1,0,0
1251,1251,davidochoa@gmail.com,Paid Search,1,1,0,0
1252,1252,victoriapalomo@zurita-pina.org,Paid Search,1,1,0,0
1253,1253,adrianbarragan@hotmail.com,Paid Search,1,1,0,0
1254,1254,trinidad67@gmail.com,Paid Search,1,1,0,0
1255,1255,guillermorosa@yahoo.com,Organic Search,1,1,0,0
1256,1256,mpareja@gmail.com,Paid Search,1,1,0,0
1257,1257,alvaradofelix@llorens-leon.com,Organic Search,1,1,0,0
1258,1258,nerea67@hotmail.com,Organic Search,1,1,0,0
1259,1259,grassara@llano-armas.com,Organic Search,1,1,0,0
1260,1260,camachoricardo@peral-manzano.com,Direct,1,1,0,0
1261,1261,canellasdolores@jover.com,Organic Search,1,1,0,0
1262,1262,canellasdolores@jover.com,Referral,1,1,0,0
1263,1263,laurapinol@gmail.com,Paid Search,1,1,0,0
1264,1264,villalobosadrian@roldan.biz,Organic Search,1,1,0,0
1265,1265,vallejose-carlos@taboada.com,Direct,1,1,0,0
1266,1266,melendezmargarita@huertas.info,Paid Search,1,1,0,0
1267,1267,angeles29@martin.com,Organic Search,1,1,0,0
1268,1268,maparicio@toro.biz,(Other),1,1,0,0
1269,1269,mbustos@paniagua.com,Organic Search,1,1,0,0
1270,1270,feliumario@hotmail.com,Paid Search,1,1,0,0
1271,1271,juliosanabria@yahoo.com,Organic Search,1,1,0,0
1272,1272,pujolmonica@sobrino.com,Organic Search,1,1,0,0
1273,1273,magdalena93@hotmail.com,Paid Search,1,1,0,0
1274,1274,carlos54@mayo.info,Paid Search,1,1,0,0
1275,1275,corteslorenzo@yahoo.com,Organic Search,1,1,0,0
1276,1276,ollorente@bauza-revilla.biz,Paid Search,1,1,0,0
1277,1277,ndominguez@palomino.com,Organic Search,1,1,0,0
1278,1278,oleon@hotmail.com,Organic Search,1,1,0,0
1279,1279,romansoledad@chamorro.info,Organic Search,1,1,0,0
1280,1280,jose-antoniocampoy@yahoo.com,Paid Search,1,1,0,0
1281,1281,elenabenitez@pinto-valcarcel.com,Paid Search,1,1,0,0
1282,1282,fhidalgo@hotmail.com,Organic Search,1,1,0,0
1283,1283,ovalcarcel@muro-goni.net,Organic Search,1,1,0,0
1284,1284,cornejopedro@roda.org,Direct,1,1,0,0
1285,1285,cornejopedro@roda.org,Paid Search,1,1,0,0
1286,1286,rpla@urena.com,Organic Search,1,1,0,0
1287,1287,roberto89@gmail.com,Referral,1,1,0,0
1288,1288,nievesugarte@blasco-fabra.com,Paid Search,1,1,0,0
1289,1289,marteaga@gmail.com,Direct,1,1,0,0
1290,1290,dperera@rodenas.biz,Paid Search,1,1,0,0
1291,1291,sgarate@querol.com,Organic Search,1,1,0,0
1292,1292,sgarate@querol.com,Paid Search,1,1,0,0
1293,1293,mireiataboada@solano.com,Direct,1,1,0,0
1294,1294,xgarriga@gutierrez-carretero.com,Paid Search,1,1,0,0
1295,1295,victoria67@priego.com,Paid Search,1,1,0,0
1296,1296,adrianasalmeron@pedrosa-galvez.com,Direct,1,1,0,0
1297,1297,salvador01@sureda.com,Paid Search,1,1,0,0
1298,1298,murjose-antonio@lamas-barbera.com,Organic Search,1,1,0,0
1299,1299,agustin17@hotmail.com,Organic Search,1,1,0,0
1300,1300,wespana@maestre.info,Paid Search,1,1,0,0
1301,1301,elena09@echevarria.com,Referral,1,1,0,0
1302,1302,collfelix@hotmail.com,Organic Search,1,1,0,0
1303,1303,ignacioescribano@benavent.info,Organic Search,1,1,0,0
1304,1304,pilar27@hotmail.com,Paid Search,1,1,0,0
1305,1305,iandres@yahoo.com,Organic Search,1,1,0,0
1306,1306,wpriego@gmail.com,Organic Search,1,1,0,0
1307,1307,magdalenatomas@coca.org,Organic Search,1,1,0,0
1308,1308,milagros45@hotmail.com,Organic Search,1,1,0,0
1309,1309,buendiasonia@hotmail.com,Paid Search,1,1,0,0
1310,1310,gemamolins@leon.com,Paid Search,1,1,0,0
1311,1311,bcerda@gmail.com,Organic Search,1,1,0,0
1312,1312,carolina30@gmail.com,Organic Search,1,1,0,0
1313,1313,zorrillasilvia@tudela.com,Paid Search,1,1,0,0
1314,1314,gloria56@navarrete.com,Organic Search,1,1,0,0
1315,1315,ruben92@gmail.com,Organic Search,1,1,0,0
1316,1316,belmontejulio@revilla.biz,(Other),1,1,0,0
1317,1317,arcopaula@espada.com,Organic Search,1,1,0,0
1318,1318,alejandrauribe@yahoo.com,Organic Search,1,1,0,0
1319,1319,agustin52@gmail.com,Direct,1,1,0,0
1320,1320,agustin52@gmail.com,Paid Search,1,1,0,0
1321,1321,saracisneros@fuentes.net,Paid Search,1,1,0,0
1322,1322,harco@yahoo.com,Organic Search,1,1,0,0
1323,1323,harco@yahoo.com,Paid Search,1,1,0,0
1324,1324,miguel-angelpulido@blanca.com,Paid Search,1,1,0,0
1325,1325,sorianoinmaculada@hotmail.com,Paid Search,1,1,0,0
1326,1326,marcos61@pino.com,Organic Search,1,1,0,0
